datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2017-02-08 16:00:00,14.0,41.0,2.0,3.0,200.0,107.0,2.6,1025.3,-25.0,0.0,5.1
2017-02-08 17:00:00,11.0,20.0,3.0,6.0,200.0,102.0,1.7,1025.6,-25.7,0.0,4.8
2017-02-08 18:00:00,6.0,25.0,3.0,8.0,200.0,107.0,0.4,1026.5,-24.9,0.0,2.8
2017-02-08 19:00:00,8.0,35.0,3.0,10.0,200.0,92.0,-0.7,1027.5,-23.5,0.0,3.2
2017-02-08 20:00:00,9.0,23.0,3.0,7.0,200.0,93.0,-1.4,1028.2,-21.5,0.0,3.7
2017-02-08 21:00:00,6.0,26.0,5.0,10.0,200.0,89.0,-2.5,1028.2,-21.9,0.0,4.0
2017-02-08 22:00:00,9.0,31.0,4.0,15.0,200.0,82.0,-2.8,1028.3,-21.6,0.0,2.4
2017-02-08 23:00:00,8.0,20.0,5.0,14.0,300.0,107.0,-3.1,1028.3,-21.4,0.0,2.5
2017-02-09 00:00:00,10.0,18.0,5.0,14.0,300.0,107.0,-3.0,1027.9,-20.3,0.0,2.0
2017-02-09 01:00:00,6.0,15.0,5.0,13.0,300.0,107.0,-3.5,1027.3,-20.3,0.0,2.1
2017-02-09 02:00:00,9.0,9.0,5.0,14.0,300.0,107.0,-3.5,1026.8,-20.3,0.0,4.4
2017-02-09 04:00:00,8.0,8.0,5.0,10.0,300.0,107.0,-3.5,1025.7,-20.7,0.0,3.3
2017-02-09 05:00:00,6.0,9.0,5.0,11.0,300.0,107.0,-3.6,1025.7,-20.8,0.0,2.7
2017-02-09 06:00:00,4.0,15.0,5.0,12.0,300.0,107.0,-4.1,1025.4,-21.3,0.0,2.6
2017-02-09 07:00:00,7.0,13.0,6.0,16.0,400.0,107.0,-3.4,1025.4,-20.7,0.0,4.2
2017-02-09 08:00:00,6.0,8.0,6.0,22.0,400.0,107.0,-3.8,1025.8,-21.5,0.0,3.1
2017-02-09 09:00:00,7.0,13.0,5.0,16.0,400.0,77.0,-2.4,1025.7,-21.3,0.0,4.2
2017-02-09 10:00:00,6.0,6.0,4.0,10.0,300.0,84.0,-1.1,1025.7,-20.7,0.0,4.0
2017-02-09 11:00:00,4.0,13.0,2.0,7.0,300.0,107.0,-0.5,1025.4,-22.0,0.0,4.8
2017-02-09 12:00:00,8.0,9.0,2.0,5.0,300.0,93.0,-0.4,1024.4,-22.5,0.0,5.8
2017-02-09 13:00:00,7.0,23.0,4.0,6.0,300.0,107.0,1.0,1023.4,-22.1,0.0,5.0
2017-02-09 14:00:00,11.0,31.0,4.0,6.0,300.0,107.0,1.1,1022.4,-22.7,0.0,5.2
2017-02-09 15:00:00,11.0,32.0,2.0,7.0,300.0,100.0,2.8,1022.1,-23.9,0.0,4.0
2017-02-09 16:00:00,8.0,23.0,2.0,6.0,200.0,102.0,1.7,1022.1,-24.8,0.0,4.2
2017-02-09 17:00:00,4.0,25.0,2.0,2.0,200.0,93.0,1.2,1022.4,-22.7,0.0,4.3
2017-02-09 19:00:00,7.0,24.0,5.0,13.0,100.0,102.0,-0.3,1023.7,-21.8,0.0,4.2
2017-02-09 20:00:00,7.0,18.0,4.0,17.0,100.0,91.0,-1.5,1023.7,-22.2,0.0,3.7
2017-02-09 21:00:00,8.0,22.0,2.0,18.0,100.0,89.0,-1.2,1024.0,-21.9,0.0,2.1
2017-02-09 22:00:00,8.0,28.0,2.0,14.0,100.0,90.0,-1.3,1024.1,-20.9,0.0,4.4
2017-02-09 23:00:00,6.0,26.0,4.0,14.0,100.0,86.0,-1.9,1024.2,-19.8,0.0,3.5
2017-02-10 00:00:00,5.0,25.0,3.0,16.0,100.0,83.0,-1.8,1024.0,-19.8,0.0,3.6
2017-02-10 01:00:00,8.0,24.0,2.0,15.0,100.0,82.0,-1.8,1023.9,-20.3,0.0,4.2
2017-02-10 02:00:00,4.0,31.0,4.0,13.0,100.0,83.0,-2.0,1024.3,-20.9,0.0,2.8
2017-02-10 03:00:00,8.0,25.0,4.0,12.0,300.0,87.0,-2.0,1024.6,-22.0,0.0,4.1
2017-02-10 04:00:00,4.0,29.0,4.0,11.0,300.0,85.0,-2.4,1024.7,-22.4,0.0,3.3
2017-02-10 05:00:00,5.0,17.0,4.0,10.0,300.0,89.0,-2.7,1025.1,-22.1,0.0,3.5
2017-02-10 06:00:00,3.0,17.0,5.0,13.0,300.0,88.0,-2.9,1025.1,-22.8,0.0,4.1
2017-02-10 07:00:00,7.0,27.0,5.0,16.0,300.0,84.0,-3.5,1025.9,-22.7,0.0,3.7
2017-02-10 08:00:00,6.0,26.0,5.0,18.0,300.0,82.0,-3.0,1026.9,-23.4,0.0,4.3
2017-02-10 09:00:00,7.0,26.0,6.0,17.0,400.0,83.0,-2.0,1027.3,-22.6,0.0,3.9
2017-02-10 10:00:00,10.0,10.0,6.0,14.0,400.0,89.0,-1.0,1027.2,-23.0,0.0,4.3
2017-02-10 11:00:00,9.0,14.0,3.0,7.0,300.0,99.0,0.5,1027.1,-22.5,0.0,5.0
2017-02-10 12:00:00,5.0,14.0,3.0,7.0,300.0,101.0,1.2,1026.3,-23.4,0.0,4.4
2017-02-10 13:00:00,9.0,24.0,4.0,7.0,300.0,104.0,2.9,1025.2,-22.1,0.0,4.2
2017-02-10 14:00:00,7.0,25.0,3.0,6.0,300.0,107.0,3.8,1024.1,-22.2,0.0,4.3
2017-02-10 15:00:00,6.0,34.0,3.0,7.0,300.0,107.0,4.5,1023.5,-22.5,0.0,4.7
2017-02-10 16:00:00,9.0,26.0,3.0,7.0,300.0,108.0,4.8,1023.1,-23.3,0.0,5.1
2017-02-10 17:00:00,6.0,22.0,2.0,10.0,200.0,105.0,4.1,1023.5,-24.9,0.0,3.6
2017-02-10 18:00:00,8.0,22.0,3.0,17.0,300.0,97.0,3.6,1024.0,-22.3,0.0,2.3
2017-02-10 19:00:00,6.0,22.0,5.0,29.0,400.0,81.0,3.2,1024.3,-23.6,0.0,2.4
2017-02-10 20:00:00,9.0,17.0,8.0,27.0,400.0,85.0,2.4,1024.8,-23.3,0.0,1.8
2017-02-10 21:00:00,7.0,17.0,6.0,18.0,400.0,94.0,1.7,1025.0,-23.0,0.0,1.5
2017-02-10 22:00:00,8.0,17.0,9.0,21.0,400.0,89.0,1.0,1025.3,-22.1,0.0,0.8
2017-02-10 23:00:00,13.0,17.0,17.0,33.0,600.0,75.0,0.9,1025.3,-22.9,0.0,2.3
2017-02-11 00:00:00,9.0,12.0,12.0,34.0,500.0,73.0,1.4,1025.5,-21.8,0.0,1.6
2017-02-11 01:00:00,12.0,24.0,11.0,58.0,500.0,45.0,-2.1,1025.6,-19.5,0.0,0.5
2017-02-11 02:00:00,11.0,20.0,12.0,50.0,500.0,51.0,0.4,1025.9,-20.6,0.0,1.6
2017-02-11 03:00:00,11.0,37.0,12.0,61.0,500.0,38.0,0.5,1025.6,-20.5,0.0,1.9
2017-02-11 04:00:00,19.0,19.0,11.0,69.0,600.0,21.0,0.1,1025.3,-19.7,0.0,1.6
2017-02-11 05:00:00,18.0,41.0,13.0,87.0,600.0,5.0,-3.6,1025.1,-18.3,0.0,0.6
2017-02-11 06:00:00,15.0,24.0,16.0,71.0,600.0,25.0,-4.6,1025.0,-18.1,0.0,0.2
2017-02-11 07:00:00,11.0,24.0,18.0,80.0,700.0,18.0,-3.7,1025.2,-18.8,0.0,1.6
2017-02-11 08:00:00,13.0,32.0,23.0,95.0,1300.0,8.0,-2.2,1025.9,-18.7,0.0,1.3
2017-02-11 09:00:00,22.0,34.0,32.0,77.0,1400.0,22.0,0.0,1026.2,-18.7,0.0,1.1
2017-02-11 10:00:00,19.0,35.0,22.0,49.0,1100.0,50.0,2.5,1026.1,-18.3,0.0,2.0
2017-02-11 11:00:00,17.0,31.0,17.0,25.0,700.0,75.0,4.2,1025.5,-18.1,0.0,1.9
2017-02-11 12:00:00,14.0,14.0,10.0,17.0,500.0,86.0,6.2,1024.3,-17.8,0.0,3.2
2017-02-11 13:00:00,10.0,11.0,9.0,13.0,400.0,94.0,8.0,1023.2,-17.1,0.0,1.5
2017-02-11 14:00:00,3.0,6.0,6.0,10.0,300.0,104.0,8.6,1022.1,-17.5,0.0,2.7
2017-02-11 15:00:00,14.0,14.0,7.0,10.0,300.0,107.0,9.2,1021.7,-17.9,0.0,2.7
2017-02-11 16:00:00,13.0,15.0,7.0,16.0,400.0,101.0,9.8,1021.4,-17.4,0.0,1.6
2017-02-11 17:00:00,30.0,44.0,14.0,45.0,800.0,81.0,8.5,1021.3,-18.4,0.0,2.5
2017-02-11 18:00:00,49.0,73.0,18.0,57.0,900.0,86.0,6.3,1022.0,-19.3,0.0,2.2
2017-02-11 19:00:00,56.0,89.0,15.0,68.0,100.0,71.0,5.2,1022.5,-18.6,0.0,1.6
2017-02-11 20:00:00,90.0,136.0,31.0,88.0,1200.0,46.0,2.0,1022.7,-17.0,0.0,0.4
2017-02-11 21:00:00,139.0,203.0,49.0,101.0,1400.0,31.0,-0.2,1023.2,-16.1,0.0,0.5
2017-02-11 22:00:00,185.0,282.0,73.0,117.0,1600.0,14.0,-1.7,1023.6,-13.9,0.0,0.9
2017-02-11 23:00:00,237.0,280.0,91.0,124.0,2300.0,5.0,-1.9,1023.5,-14.0,0.0,0.8
2017-02-12 00:00:00,220.0,307.0,97.0,120.0,2700.0,6.0,-3.2,1023.6,-12.9,0.0,1.1
2017-02-12 01:00:00,214.0,228.0,84.0,105.0,2500.0,5.0,-3.3,1023.4,-13.8,0.0,1.1
2017-02-12 02:00:00,113.0,113.0,35.0,72.0,1400.0,16.0,-3.4,1023.5,-13.4,0.0,0.0
2017-02-12 03:00:00,101.0,101.0,34.0,85.0,1400.0,4.0,-3.5,1023.1,-13.7,0.0,1.3
2017-02-12 04:00:00,46.0,46.0,17.0,47.0,900.0,34.0,-4.6,1023.2,-14.2,0.0,0.1
2017-02-12 05:00:00,31.0,33.0,16.0,40.0,800.0,45.0,-4.3,1023.2,-15.0,0.0,0.7
2017-02-12 06:00:00,30.0,40.0,19.0,51.0,900.0,33.0,-4.5,1023.4,-15.5,0.0,1.1
2017-02-12 07:00:00,44.0,80.0,22.0,73.0,1300.0,9.0,-5.4,1023.8,-14.7,0.0,0.0
2017-02-12 08:00:00,60.0,91.0,27.0,82.0,1900.0,5.0,-4.8,1024.1,-14.1,0.0,1.2
2017-02-12 09:00:00,69.0,115.0,49.0,71.0,2100.0,20.0,-0.3,1024.5,-13.9,0.0,1.2
2017-02-12 10:00:00,93.0,174.0,86.0,81.0,3800.0,23.0,1.2,1024.3,-11.6,0.0,1.7
2017-02-12 11:00:00,126.0,161.0,110.0,95.0,4800.0,25.0,4.2,1023.8,-11.5,0.0,1.4
2017-02-12 12:00:00,118.0,144.0,89.0,94.0,4100.0,36.0,6.5,1022.9,-12.7,0.0,1.1
2017-02-12 13:00:00,116.0,139.0,83.0,93.0,3800.0,46.0,7.7,1021.9,-13.3,0.0,1.7
2017-02-12 14:00:00,114.0,114.0,68.0,85.0,300.0,56.0,9.2,1021.0,-12.6,0.0,1.6
2017-02-12 15:00:00,98.0,112.0,57.0,83.0,2600.0,60.0,9.9,1020.7,-12.7,0.0,1.7
2017-02-12 16:00:00,109.0,112.0,56.0,100.0,2900.0,50.0,10.3,1020.4,-13.7,0.0,1.6
2017-02-12 17:00:00,97.0,104.0,44.0,97.0,2300.0,47.0,9.3,1020.5,-13.2,0.0,1.7
2017-02-12 18:00:00,107.0,147.0,46.0,126.0,2700.0,23.0,7.9,1021.0,-12.0,0.0,2.1
2017-02-12 19:00:00,113.0,124.0,40.0,130.0,2600.0,15.0,5.3,1021.5,-11.8,0.0,1.0
2017-02-12 20:00:00,102.0,120.0,32.0,113.0,2100.0,22.0,2.4,1021.7,-11.2,0.0,0.7
2017-02-12 21:00:00,122.0,149.0,33.0,129.0,2300.0,12.0,1.4,1022.2,-10.4,0.0,1.2
2017-02-12 22:00:00,129.0,162.0,34.0,140.0,300.0,4.0,-0.1,1022.6,-9.0,0.0,0.6
2017-02-12 23:00:00,135.0,176.0,47.0,145.0,3500.0,4.0,-0.7,1023.0,-10.1,0.0,0.7
2017-02-13 00:00:00,151.0,210.0,68.0,148.0,4200.0,6.0,-2.0,1023.5,-9.8,0.0,1.0
2017-02-13 01:00:00,191.0,243.0,85.0,151.0,5900.0,8.0,-1.7,1023.9,-9.3,0.0,1.0
2017-02-13 02:00:00,198.0,239.0,74.0,148.0,6100.0,6.0,-2.8,1024.4,-9.5,0.0,0.9
2017-02-13 03:00:00,198.0,223.0,61.0,144.0,5400.0,6.0,-3.4,1024.5,-10.1,0.0,1.1
2017-02-13 04:00:00,178.0,178.0,53.0,128.0,4500.0,5.0,-3.7,1024.9,-10.6,0.0,0.6
2017-02-13 05:00:00,131.0,150.0,40.0,110.0,3700.0,3.0,-3.4,1025.4,-10.5,0.0,0.5
2017-02-13 06:00:00,134.0,146.0,39.0,110.0,3700.0,3.0,-4.3,1026.1,-11.8,0.0,0.6
2017-02-13 07:00:00,119.0,119.0,33.0,104.0,3500.0,3.0,-4.4,1027.0,-11.4,0.0,0.3
2017-02-13 08:00:00,73.0,87.0,28.0,81.0,2100.0,6.0,-0.2,1027.8,-11.9,0.0,1.0
2017-02-13 09:00:00,72.0,75.0,29.0,73.0,2100.0,17.0,3.2,1028.4,-11.6,0.0,1.3
2017-02-13 10:00:00,65.0,79.0,28.0,68.0,1900.0,29.0,6.2,1028.7,-11.9,0.0,2.1
2017-02-13 11:00:00,45.0,45.0,21.0,44.0,1200.0,57.0,9.1,1028.9,-12.7,0.0,1.6
2017-02-13 12:00:00,29.0,29.0,11.0,21.0,600.0,83.0,10.1,1028.4,-13.9,0.0,1.5
2017-02-13 13:00:00,15.0,15.0,9.0,14.0,400.0,93.0,10.8,1027.7,-14.9,0.0,1.8
2017-02-13 14:00:00,14.0,14.0,8.0,16.0,400.0,95.0,11.5,1026.9,-15.1,0.0,1.6
2017-02-13 15:00:00,16.0,18.0,7.0,21.0,500.0,92.0,11.9,1026.7,-16.7,0.0,2.4
2017-02-13 16:00:00,18.0,18.0,6.0,25.0,400.0,91.0,12.0,1026.8,-16.6,0.0,2.0
2017-02-13 17:00:00,21.0,29.0,6.0,38.0,500.0,78.0,11.4,1027.1,-15.2,0.0,1.9
2017-02-13 18:00:00,24.0,36.0,6.0,61.0,600.0,54.0,9.3,1027.4,-15.3,0.0,1.4
2017-02-13 19:00:00,24.0,77.0,8.0,76.0,800.0,38.0,7.6,1028.4,-9.8,0.0,1.3
2017-02-13 20:00:00,89.0,143.0,25.0,104.0,1900.0,26.0,3.8,1029.0,-10.3,0.0,0.6
2017-02-13 21:00:00,101.0,138.0,28.0,95.0,1900.0,35.0,3.5,1029.6,-9.9,0.0,1.0
2017-02-13 22:00:00,144.0,216.0,44.0,123.0,2700.0,15.0,4.7,1030.4,-8.1,0.0,2.3
2017-02-13 23:00:00,180.0,180.0,51.0,141.0,3400.0,9.0,3.4,1030.8,-8.0,0.0,1.4
2017-02-14 00:00:00,159.0,159.0,46.0,130.0,300.0,17.0,1.5,1031.1,-8.9,0.0,1.7
2017-02-14 01:00:00,137.0,137.0,43.0,94.0,2500.0,42.0,-0.1,1031.4,-8.3,0.0,1.7
2017-02-14 02:00:00,144.0,153.0,36.0,134.0,3300.0,4.0,-0.5,1031.4,-6.7,0.0,0.9
2017-02-14 03:00:00,149.0,149.0,30.0,129.0,300.0,2.0,-1.5,1031.5,-6.6,0.0,0.6
2017-02-14 04:00:00,148.0,148.0,22.0,123.0,2900.0,3.0,-2.4,1031.7,-6.8,0.0,0.7
2017-02-14 05:00:00,148.0,152.0,16.0,112.0,3100.0,2.0,-3.2,1031.2,-6.8,0.0,1.0
2017-02-14 06:00:00,139.0,158.0,13.0,112.0,3100.0,2.0,-3.8,1031.7,-6.4,0.0,0.0
2017-02-14 07:00:00,151.0,155.0,11.0,111.0,3300.0,2.0,-4.5,1031.5,-6.5,0.0,1.4
2017-02-14 08:00:00,148.0,181.0,8.0,104.0,3100.0,2.0,-3.1,1031.8,-4.5,0.0,1.5
2017-02-14 09:00:00,140.0,146.0,8.0,102.0,2600.0,2.0,-2.5,1031.9,-3.8,0.0,1.1
2017-02-14 10:00:00,149.0,150.0,11.0,100.0,2700.0,4.0,-2.0,1031.6,-3.3,0.0,1.4
2017-02-14 11:00:00,170.0,177.0,17.0,106.0,2900.0,9.0,-0.7,1031.3,-3.2,0.0,1.4
2017-02-14 12:00:00,196.0,196.0,26.0,114.0,300.0,13.0,-0.1,1030.3,-3.5,0.0,1.9
2017-02-14 13:00:00,198.0,198.0,44.0,111.0,2900.0,23.0,2.5,1028.9,-3.8,0.0,1.3
2017-02-14 14:00:00,215.0,215.0,50.0,119.0,3100.0,24.0,4.1,1027.7,-3.9,0.0,1.3
2017-02-14 15:00:00,213.0,213.0,52.0,119.0,3100.0,25.0,4.1,1026.8,-3.4,0.0,1.3
2017-02-14 16:00:00,214.0,214.0,44.0,124.0,300.0,21.0,3.8,1026.1,-4.2,0.0,2.0
2017-02-14 17:00:00,210.0,210.0,34.0,124.0,2800.0,15.0,3.8,1025.8,-4.2,0.0,1.7
2017-02-14 18:00:00,205.0,205.0,33.0,132.0,2800.0,8.0,1.5,1025.6,-4.6,0.0,1.2
2017-02-14 19:00:00,210.0,210.0,29.0,127.0,2600.0,11.0,1.4,1025.8,-4.5,0.0,1.1
2017-02-14 20:00:00,211.0,211.0,31.0,120.0,2600.0,15.0,-0.4,1025.7,-4.3,0.0,0.2
2017-02-14 21:00:00,227.0,227.0,37.0,148.0,3400.0,4.0,-1.1,1025.6,-4.5,0.0,1.0
2017-02-14 22:00:00,247.0,247.0,46.0,151.0,3800.0,2.0,-0.8,1025.4,-4.9,0.0,1.0
2017-02-14 23:00:00,260.0,260.0,52.0,156.0,4200.0,3.0,-1.8,1025.0,-4.6,0.0,0.8
2017-02-15 00:00:00,277.0,277.0,50.0,160.0,4900.0,4.0,-2.0,1024.1,-5.3,0.0,0.0
2017-02-15 01:00:00,261.0,261.0,45.0,151.0,4700.0,3.0,-2.3,1023.8,-5.0,0.0,0.6
2017-02-15 02:00:00,244.0,244.0,36.0,138.0,4200.0,2.0,-2.8,1022.8,-5.3,0.0,0.2
2017-02-15 03:00:00,236.0,236.0,32.0,132.0,3900.0,2.0,-2.4,1022.1,-5.9,0.0,1.7
2017-02-15 04:00:00,225.0,225.0,33.0,130.0,3900.0,3.0,-3.3,1021.6,-6.4,0.0,1.1
2017-02-15 05:00:00,240.0,240.0,31.0,105.0,3000.0,2.0,-2.7,1020.9,-6.2,0.0,0.1
2017-02-15 06:00:00,241.0,241.0,24.0,114.0,3000.0,2.0,-3.6,1020.8,-6.6,0.0,0.1
2017-02-15 07:00:00,230.0,230.0,21.0,104.0,3000.0,2.0,-3.5,1020.5,-6.8,0.0,0.6
2017-02-15 08:00:00,232.0,232.0,20.0,100.0,3000.0,2.0,-2.6,1020.3,-6.4,0.0,0.5
2017-02-15 09:00:00,234.0,234.0,31.0,102.0,3000.0,6.0,-0.2,1019.9,-5.6,0.0,1.7
2017-02-15 10:00:00,245.0,245.0,46.0,111.0,3000.0,11.0,1.0,1019.3,-5.5,0.0,1.7
2017-02-15 11:00:00,249.0,249.0,64.0,130.0,4000.0,13.0,3.0,1018.3,-5.9,0.0,1.1
2017-02-15 12:00:00,265.0,265.0,72.0,126.0,3000.0,32.0,5.4,1017.0,-5.9,0.0,0.9
2017-02-15 13:00:00,229.0,229.0,64.0,97.0,2000.0,64.0,6.7,1015.2,-6.3,0.0,0.6
2017-02-15 14:00:00,3.0,5.0,57.0,118.0,3000.0,64.0,7.3,1013.8,-6.1,0.0,1.2
2017-02-15 15:00:00,3.0,3.0,56.0,130.0,3000.0,64.0,8.0,1012.8,-6.2,0.0,2.2
2017-02-15 16:00:00,173.0,173.0,3.0,2.0,2800.0,64.0,8.4,1012.0,-5.8,0.0,1.7
2017-02-15 17:00:00,253.0,253.0,54.0,121.0,2000.0,64.0,7.5,1011.5,-5.9,0.0,1.5
2017-02-15 18:00:00,269.0,269.0,51.0,129.0,3000.0,64.0,4.1,1011.5,-5.9,0.0,0.0
2017-02-15 19:00:00,275.0,275.0,45.0,150.0,3000.0,14.0,2.5,1011.4,-5.9,0.0,0.6
2017-02-15 20:00:00,285.0,285.0,57.0,177.0,4000.0,2.0,3.4,1011.0,-5.5,0.0,1.4
2017-02-15 21:00:00,255.0,255.0,57.0,157.0,3000.0,2.0,1.9,1011.0,-5.1,0.0,0.7
2017-02-15 22:00:00,263.0,263.0,56.0,162.0,3000.0,2.0,1.5,1010.5,-5.4,0.0,0.3
2017-02-15 23:00:00,276.0,276.0,66.0,165.0,4000.0,2.0,1.7,1009.7,-5.0,0.0,0.6
2017-02-16 00:00:00,295.0,295.0,70.0,167.0,4400.0,64.0,2.0,1009.2,-5.9,0.0,0.7
2017-02-16 01:00:00,299.0,299.0,60.0,159.0,4400.0,64.0,2.4,1009.3,-5.7,0.0,1.2
2017-02-16 02:00:00,285.0,285.0,56.0,152.0,4100.0,64.0,2.5,1008.9,-5.6,0.0,1.4
2017-02-16 03:00:00,277.0,277.0,55.0,150.0,4100.0,64.0,3.6,1008.8,-6.1,0.0,1.3
2017-02-16 04:00:00,284.0,284.0,49.0,146.0,4000.0,64.0,3.7,1008.0,-6.0,0.0,1.3
2017-02-16 05:00:00,275.0,275.0,46.0,129.0,3700.0,64.0,2.3,1008.0,-6.1,0.0,1.4
2017-02-16 06:00:00,270.0,270.0,47.0,136.0,3700.0,64.0,3.1,1008.9,-6.1,0.0,1.9
2017-02-16 07:00:00,270.0,270.0,54.0,125.0,3000.0,2.0,5.0,1009.5,-6.3,0.0,2.4
2017-02-16 08:00:00,236.0,236.0,48.0,102.0,2000.0,4.0,4.9,1010.5,-7.0,0.0,2.0
2017-02-16 09:00:00,185.0,185.0,44.0,77.0,2000.0,25.0,6.2,1012.0,-7.1,0.0,2.0
2017-02-16 10:00:00,82.0,82.0,25.0,44.0,1000.0,50.0,9.3,1012.6,-8.3,0.0,4.9
2017-02-16 11:00:00,41.0,71.0,15.0,34.0,600.0,54.0,8.0,1013.6,-9.0,0.0,4.9
2017-02-16 12:00:00,14.0,79.0,11.0,26.0,400.0,56.0,6.7,1014.9,-9.3,0.0,6.6
2017-02-16 13:00:00,15.0,64.0,7.0,26.0,300.0,53.0,7.1,1014.9,-13.8,0.0,6.1
2017-02-16 14:00:00,11.0,36.0,3.0,21.0,300.0,61.0,6.7,1015.1,-16.7,0.0,5.2
2017-02-16 15:00:00,4.0,29.0,3.0,22.0,200.0,60.0,6.6,1015.7,-17.5,0.0,6.0
2017-02-16 16:00:00,10.0,20.0,3.0,26.0,300.0,57.0,6.7,1016.5,-17.4,0.0,4.9
2017-02-16 17:00:00,14.0,28.0,2.0,26.0,300.0,57.0,6.4,1018.4,-16.9,0.0,4.2
2017-02-16 18:00:00,9.0,33.0,2.0,24.0,300.0,58.0,5.5,1020.1,-17.0,0.0,3.6
2017-02-16 19:00:00,9.0,33.0,4.0,24.0,300.0,59.0,4.9,1021.9,-16.9,0.0,2.0
2017-02-16 20:00:00,11.0,25.0,3.0,25.0,300.0,59.0,4.5,1022.8,-16.0,0.0,2.3
2017-02-16 21:00:00,8.0,32.0,3.0,22.0,300.0,62.0,4.1,1024.1,-16.9,0.0,2.9
2017-02-16 22:00:00,8.0,39.0,2.0,20.0,200.0,63.0,3.3,1025.1,-18.8,0.0,4.5
2017-02-16 23:00:00,5.0,33.0,2.0,14.0,200.0,69.0,2.0,1026.2,-20.6,0.0,4.6
2017-02-17 00:00:00,6.0,44.0,2.0,11.0,200.0,71.0,2.1,1026.6,-21.2,0.0,3.9
2017-02-17 01:00:00,6.0,23.0,3.0,11.0,200.0,69.0,1.4,1027.3,-20.4,0.0,4.4
2017-02-17 02:00:00,5.0,13.0,3.0,13.0,200.0,65.0,1.0,1027.9,-20.7,0.0,3.8
2017-02-17 03:00:00,7.0,10.0,4.0,25.0,200.0,50.0,0.6,1027.9,-21.7,0.0,2.8
2017-02-17 04:00:00,10.0,32.0,5.0,45.0,300.0,24.0,0.0,1028.0,-21.6,0.0,2.9
2017-02-17 05:00:00,9.0,32.0,8.0,41.0,400.0,24.0,-0.1,1028.4,-21.6,0.0,2.0
2017-02-17 06:00:00,10.0,18.0,10.0,37.0,500.0,33.0,-0.5,1028.4,-22.0,0.0,2.7
2017-02-17 07:00:00,9.0,19.0,12.0,28.0,400.0,43.0,-0.9,1029.0,-23.0,0.0,2.3
2017-02-17 08:00:00,9.0,17.0,12.0,35.0,500.0,36.0,-0.3,1029.8,-21.8,0.0,2.1
2017-02-17 09:00:00,9.0,15.0,10.0,23.0,400.0,54.0,0.1,1030.0,-23.6,0.0,2.6
2017-02-17 10:00:00,8.0,16.0,9.0,18.0,400.0,62.0,1.6,1030.1,-23.9,0.0,3.8
2017-02-17 11:00:00,6.0,22.0,4.0,11.0,300.0,74.0,2.4,1029.3,-25.2,0.0,3.4
2017-02-17 12:00:00,8.0,8.0,2.0,10.0,200.0,78.0,4.0,1028.1,-26.1,0.0,2.9
2017-02-17 13:00:00,8.0,8.0,4.0,9.0,200.0,81.0,4.2,1026.5,-26.0,0.0,4.0
2017-02-17 14:00:00,6.0,6.0,5.0,10.0,300.0,81.0,5.3,1025.4,-25.1,0.0,2.4
2017-02-17 15:00:00,7.0,7.0,4.0,11.0,300.0,80.0,6.2,1024.6,-23.3,0.0,2.7
2017-02-17 16:00:00,9.0,15.0,4.0,17.0,300.0,77.0,6.0,1023.9,-22.3,0.0,2.8
2017-02-17 17:00:00,27.0,51.0,9.0,27.0,500.0,72.0,5.2,1023.7,-17.3,0.0,2.9
2017-02-17 18:00:00,49.0,97.0,13.0,40.0,700.0,57.0,3.9,1023.6,-14.9,0.0,2.8
2017-02-17 19:00:00,64.0,103.0,18.0,49.0,900.0,42.0,3.5,1023.6,-14.2,0.0,3.1
2017-02-17 20:00:00,57.0,99.0,17.0,50.0,800.0,34.0,3.9,1023.6,-14.9,0.0,3.0
2017-02-17 21:00:00,53.0,93.0,18.0,54.0,800.0,25.0,3.0,1023.5,-15.2,0.0,2.5
2017-02-17 22:00:00,52.0,81.0,16.0,54.0,800.0,22.0,2.6,1023.0,-15.5,0.0,3.5
2017-02-17 23:00:00,50.0,80.0,16.0,57.0,800.0,17.0,2.5,1022.9,-15.6,0.0,2.9
2017-02-18 00:00:00,56.0,88.0,19.0,60.0,900.0,12.0,2.1,1022.7,-15.5,0.0,2.2
2017-02-18 01:00:00,67.0,86.0,29.0,63.0,1000.0,7.0,2.7,1022.2,-14.9,0.0,1.8
2017-02-18 02:00:00,71.0,127.0,34.0,74.0,1000.0,2.0,2.0,1021.7,-14.6,0.0,1.5
2017-02-18 03:00:00,87.0,110.0,34.0,91.0,2000.0,2.0,-0.6,1021.2,-14.2,0.0,0.6
2017-02-18 04:00:00,80.0,126.0,38.0,87.0,2000.0,2.0,-2.6,1020.9,-15.0,0.0,1.2
2017-02-18 05:00:00,74.0,125.0,30.0,80.0,2000.0,2.0,-3.3,1020.7,-15.3,0.0,1.0
2017-02-18 06:00:00,74.0,108.0,27.0,80.0,2000.0,2.0,-4.3,1020.8,-15.0,0.0,0.3
2017-02-18 07:00:00,71.0,92.0,23.0,76.0,2000.0,2.0,-4.4,1021.2,-16.0,0.0,0.8
2017-02-18 08:00:00,70.0,100.0,28.0,73.0,2000.0,2.0,-3.7,1021.9,-15.4,0.0,1.2
2017-02-18 09:00:00,79.0,103.0,36.0,69.0,2000.0,2.0,-1.4,1022.3,-15.3,0.0,1.1
